Atot,Qex,L,wMax,wMin
699849.43702471,0.0314440882416991,2978.54798453483,287.78923931085,182.137342807992
329506.729065755,0.0215435688093452,2346.76123862308,167.538232610795,113.280048893707
639830.309022322,0.0126425115384576,2996.20725976507,234.429602650364,192.663888253526
227906.033834631,0.0269255491149982,943.881551868991,274.277727156051,208.634632733494
1773201.21904093,0.0805176598033193,3294.36711474082,746.051838746381,330.453090595982
153434.470958463,0.0392614917192691,1572.80603515484,130.963930066486,64.1452792434303
584316.486119985,0.0164212770809729,1685.79745916104,373.685285293112,319.537358915614
476956.36900831,0.0446248462176143,1737.89355938383,333.862297910476,215.027898998263
351532.536155622,0.0429365191194651,2105.88088838672,218.084352533855,115.773595552587
210247.083994492,0.0387441729217924,913.610026217843,274.608758973709,185.646881750533
481365.86168211,0.0371372278654077,2000.62882429339,288.931983441831,192.282578536827
166330.520012445,0.0333867063032292,1848.71027317002,122.42075931035,57.5214657385049
758127.902038354,0.0478535638510643,1894.50881445754,490.987880747111,309.354557623047
655842.553059758,0.062573111998971,1466.10576808011,598.856767762192,295.816136933622
1732049.23129754,0.0764755992927637,3227.66191666947,732.684112130206,340.569082296547
485470.881507948,0.0127945989432348,2921.05953176185,186.104290643014,146.289401597236
221293.579750838,0.00211031832907776,2791.75441577972,82.2601750600595,76.2735258271171
382192.482837773,0.0667106532441609,1573.35032827992,321.929739154451,163.902914855428
262445.47803929,0.0211534519473906,2225.87237788001,142.806790866981,93.0067990291756
461506.447333334,0.0566167124254706,2005.74744667184,302.500607576667,157.683398240333
701764.29679953,0.0371010040895854,3429.32445068344,273.078155564876,136.194461763399
1344677.22449406,0.0626069033612106,3321.18849699427,541.256503466293,268.500139802231
563609.563901218,0.00064750484415247,3419.03620766788,166.00287842149,163.686267681853
376602.994389716,0.0904053584203253,1462.39838724081,367.211951795049,147.836475057053
319033.176713391,0.0770471922215933,1193.91113562127,364.396013354906,170.037693132599
707332.366067437,0.0551895175526789,2923.38571119217,334.404904132176,149.508226700624
51113.5174651456,0.0293190056518653,558.198809636434,104.489261298169,78.6480603254176
530665.16877012,0.00961145687075752,3254.02180690035,179.507528778016,146.65203637598
820189.1384378,0.0194249808460219,3131.46887708448,296.662729119213,227.173956239402
257467.087468209,0.0219210219766011,665.892529356609,511.225410302625,262.073811771473
720088.85402076,0.0811325855557611,2174.39287885928,462.633684688789,199.701867475574
88549.2755188686,0.0384434126916212,1065.89519123587,106.151873255187,59.9981877394575
557039.27942475,0.0856085177047045,1759.51375505192,443.978994450731,189.195117232544
1189807.5609974,0.0231793369533855,3055.48733969757,436.804382129704,341.996135574403
811631.687341752,0.0829968649690431,2166.12600378987,521.899193928886,227.4862858832
166369.16727789,0.0119166625750893,591.845304750947,315.463538088096,246.741368979298
945184.559888,0.0566584591130177,2373.20026660111,506.136333591788,290.412169448531
366699.239805512,0.0496037176450969,1510.93527955336,300.835282449756,184.55842668901
441335.725992633,0.0228485865498263,2881.74288736975,187.990002157394,118.307778902076
115918.940263099,0.051595956742185,1318.53193813272,125.246523200081,50.5837876337402
201936.241270605,0.0369579817747702,1846.08123622839,146.05336872803,72.7194970675926
1035322.41210861,0.0679102809011113,1944.59019495848,715.443451223124,349.379784842523
182148.582739495,0.0265445795239577,601.814535043506,388.152039026755,217.179245390719
408894.438295168,0.0246455526851572,1011.74403401404,479.219473823738,329.076744485359
237000.393827061,0.00840619415368332,1705.81949781762,147.068238757874,130.804530465685
279182.695634444,0.0910493203540596,1112.60664219305,357.973527852977,143.87984070889
677962.811344671,0.0278511055432311,1707.03505469068,451.003278863605,343.312935653174
757704.743754531,0.0420778148385304,3331.67995948942,304.449867575258,150.398589039795
507570.353086685,0.0153906670589325,2654.31414130899,213.796337248802,168.653008280718
206064.605592094,0.0182408051181555,1885.81092100232,127.645165858424,90.8970042999387
426593.692439444,0.0638514852216852,1522.3206796665,364.537099930357,195.914713064654
277484.859292106,0.0503786986909373,1481.37324102505,237.113072802099,137.518858715846
642987.960233424,0.0542591469732558,2396.19585375122,350.374880268139,186.299080858063
365789.185013972,0.00048303780232762,2548.06115548523,144.210370775025,142.90140770528
646822.759334467,0.041325030740835,2091.32446869896,372.519995639956,246.057149146059
409872.160686677,0.0262028376829768,1753.38117934376,265.285387464823,202.236638567281
1596760.49898826,0.0732015621957808,3153.68188705404,684.964899690104,327.667671491542
172306.54340457,0.0802504189897984,1013.34698537525,235.05879607018,105.015326399853
610286.683099487,0.0167778607123647,2532.30925275779,266.171429600285,215.828691384038
990958.652117931,0.0502462543329751,3317.24017135869,396.240572118587,201.219123850337
363621.735513226,0.0814183485183104,1094.93952793101,474.288626406946,189.897342292758
691432.417466726,0.0313045727970311,1863.44408933352,426.058205722664,316.043391448437
333597.448258187,0.000583047563695538,2489.9180760863,134.747173683095,133.211400104635
315186.306369789,0.0193525956876758,790.620272315904,484.213632542807,313.100368643976
347500.133507463,0.0383426284063972,932.51083713485,476.583999539377,268.715936223646
326750.903181926,0.0203645815878517,1874.23738678639,196.794642585874,151.881470147295
541661.287715691,0.0807056631891329,1832.38510304248,410.365195712114,180.843810316499
185390.796148094,0.0625139054650089,1248.06133154438,199.145969754148,97.9400651423689
629668.10309477,0.0507841727556027,2547.65870242385,324.568570105447,169.742620397191
135602.297456504,0.0172878840149965,1619.55571513663,98.490021843929,68.9661467696519
696441.436372306,0.0299928809383939,3122.45837307977,274.791997303762,171.29333236895
906858.103137299,0.0441140928107292,2133.70897816688,513.591309200938,336.438486255425
877028.512128672,0.0334004909653374,2799.0595736484,372.196754532978,254.462656638839
182028.117907402,0.0237650332939833,764.299539819718,270.709972327339,205.616672983317
378888.316453773,0.0363632973019909,862.269777300403,611.786785075245,267.029396189969
569285.454990465,0.0423520251840224,1220.82508761878,601.264231898617,331.35987742544
586312.100963663,0.0251149300123809,3143.63906751921,228.847470985622,144.167425680838
781016.868979902,0.0899825875728181,2117.68266843208,525.487459322228,212.127180134741
493853.81088675,0.0215648682579141,2366.35794657822,238.262163106302,179.133532756928
487830.501188779,0.0497399775068809,1949.56332161643,315.43275520142,185.018290199155
474353.023111747,0.0451572003328893,1112.70701590834,557.380465123215,295.230359343491
76600.1764616042,0.061452109754887,588.414137763219,168.180919140563,92.1805220470676
184746.680303496,0.0184327286119689,1946.58221065271,113.722859842568,76.0936085217951
517084.386322505,0.0560545832871688,1492.08351838406,440.032684863949,253.071125950221
1022681.83631568,0.0325158918343315,2872.74856685181,417.634147939011,294.35425794951
861371.50981147,0.0669216240437519,1853.31197255852,616.84885553621,312.699458579879
1459081.268491,0.0783578568882294,3372.35498204285,610.671099358411,254.647810578611
570726.537399808,0.0191559959891091,2537.43972397427,253.117413587588,196.72699611993
717667.304471578,0.0660089328776115,2095.23882841101,451.094494120571,233.951329525074
215007.944848723,0.0422964722388524,1749.43443585314,163.761676439265,82.0411275324902
94783.4918073352,0.0742889663641372,842.192762921974,155.595293696985,69.4921114203075
708358.891072159,0.0654872556306411,1955.88492288394,473.827685457453,250.508273968715
976544.943852844,0.0713067282486075,2872.84915839721,472.576923723244,207.267293644346
528610.454318135,0.0808652933421986,1720.98807092541,424.168546985321,190.14187532213
267766.980045088,0.0197719885089903,649.257250030915,581.910818741227,242.930120754907
144797.929548499,0.0396331989579807,547.686607425875,364.821551397696,163.94043615226
552479.521294879,0.0226559041659002,3066.59893872674,217.357675623511,142.963013409448
275671.16220773,0.00592272140561625,1106.10682115147,256.371104766583,242.081950465014
489761.734431189,0.0323395920713202,2833.37489212735,222.240840954014,123.46825373163
468077.487655967,0.0674962877077543,1584.40140947926,389.210306359537,201.646890378011
56237.8443618717,0.0298847319102573,822.275448295969,82.4243553342068,54.3615464664985
169422.043472444,0.0228862450048679,973.974861248271,192.868127361973,155.030058131867
664558.564970194,0.026398280566503,1743.85823805663,429.316985932943,332.853413549511
1756598.12866119,0.0880049871427239,3100.77532305102,800.217226511131,332.788519247177
898337.909356414,0.0896946494470879,2016.04754937909,632.533250031577,258.653973834335
270338.945816805,0.00236934934117938,526.198194543632,695.245521275996,332.27205145634
677757.846649894,0.0480204626661355,1775.47128118597,468.874592279939,294.593512027746
212860.27411839,0.00557830088845935,2746.28939382503,85.2912911614399,69.7253466313591
147079.083444575,0.00630896301918148,1748.77629222223,89.8760762346078,78.3319262397129
992012.914546842,0.0156376174804383,2818.08201497249,381.201852953143,322.832244902256
178457.272670198,0.0267095399097889,584.649015774546,398.228150277823,212.248453137911
691297.580230394,0.0675000912837359,1835.90603760493,495.952384648279,257.133629636244
582342.070888979,0.0476993347681115,2383.50437114404,313.597538584476,175.046055225646
583402.085171042,0.0510629544063583,1744.23347561084,415.004787720102,253.944746076376
1337995.85446564,0.025793505070784,3477.3689508023,440.949327276481,328.595620869981
301148.891314738,0.0338281379019862,2586.00216018897,162.158332406956,70.7485815553525
551901.723053916,0.0249500128727397,2380.06130404909,267.355257536367,196.415757197574
1280422.48778501,0.0903886495542346,2329.06831584135,784.502423811054,315.01232985771
415584.208042518,0.0386672641419336,1328.9592594132,371.574981341767,253.853082158117
255591.148718982,0.0242129574891345,2765.45611447784,126.733670561591,58.1118942484237
1223216.35194934,0.0794930626663085,3134.23996605731,555.667119533468,224.883422349943
196797.752344108,0.0613834050326202,763.104473540954,350.403273370486,165.378665191419
516525.381809787,0.0127064035139895,1565.99809408808,349.840665945754,309.834954043517
946894.32510535,0.0622271378909575,3228.74887097038,411.404786262036,175.134683325617
222818.725873279,0.00276885376220264,2741.83169423566,85.1290544965589,77.4036978541607
219755.569893891,0.0125510709972933,2857.46719975654,95.1106794868006,58.7007587775575
311464.225441113,0.0477456077355157,851.18947806403,502.224915926337,229.60796844981
294004.247994554,0.0260174426263717,756.025675543758,501.307934770124,276.454666435441
1364132.06586702,0.074523032047344,3440.30233854952,560.726902299539,232.30343726193
105511.242807468,0.0129667080037958,1444.6762004355,82.8847663714598,63.1842874077357
624628.973242869,0.0563507737590027,2438.19496006046,340.765207098706,171.604790768387
493873.750244198,0.0233771169041821,1232.52131003937,456.654570873854,344.749423071572
765173.242316271,0.0328436164301535,2966.03910223047,314.268321443687,201.687952862244
690526.777672886,0.0725751584538833,1515.16280894677,630.785205734886,280.703346644368
366529.693412586,0.0189786128543929,3189.24200789953,146.020651652583,83.8331458985077
587093.315869337,0.0559835005590263,1767.38085665213,419.835668479363,244.529698679182
210778.644124404,0.0471318151097289,822.77435160892,323.906889082452,188.453866238201
253849.211706365,0.0193239012270088,3033.64902347212,113.484197181289,53.8714921171556
793385.249241349,0.0423613547619688,2151.36010931236,443.290495352294,294.275703636996
589476.622425884,0.0379370027280401,1141.22113016707,685.077533065552,347.985397235409
556039.981435161,0.0332424829474919,3475.69500321925,220.438683234877,99.5203355628876
750622.382563642,0.0531475412243914,2564.45251782305,379.386064312917,206.019496793624
903336.052910448,0.0375121506366858,2132.35304788916,498.801690402609,348.465185788153
188748.794156965,0.00341393735261425,2136.7421293855,92.1067636430967,84.5629351110961
218143.828606997,0.00686914439476882,2111.88724546327,110.894528572947,95.692095855616
964266.859122247,0.0450985865001874,3329.97651586631,376.509942379406,202.633396636838
772704.018463339,0.069921554075281,1851.85621052148,555.687837052113,278.83053869775
685306.317856789,0.0436383797303281,2311.44738370593,364.269934058772,228.697331982163
323805.218749673,0.0122117010343817,1710.82339167873,202.345793444296,176.191489041585
175820.216298012,0.0064994579312887,1203.27514311942,151.223884010097,141.012213948694
600120.569279513,0.00717520243462794,1969.93183116846,315.316267425371,293.964276991797
80169.890643757,0.0871623316475429,562.401330743392,202.471931408593,82.6265783612436
242523.506211277,0.00241411032623493,1175.7033790315,208.652303166918,203.906698596025
310095.158851175,0.018188413659377,2828.48204787751,136.161799814557,83.1043320556238
247188.322848005,0.0177331147040958,1557.13910063602,175.492106225066,141.998248679052
374771.581519025,0.00732652904655396,3062.5667068749,133.950576744648,110.79288022413
350826.508557258,0.0019293075470721,593.890102478825,841.963195359064,339.489423881264
474472.050417152,0.0534844032981948,1851.44964820975,325.746549927396,186.794583314807
950629.738936931,0.0744806491996476,1983.24946006895,650.918235106642,307.740529791124
740410.590574132,0.0773290485390578,1763.09172581097,575.125077364178,264.775172560216
727226.42224813,0.0647784765128309,2762.21118119817,370.04588259818,156.507935732741
105716.90876302,0.0489650158095911,560.715603055235,243.464152165174,133.614381718987
1302033.71163653,0.086142319985469,2710.30974427925,675.33528308326,285.465388784432
117617.209677638,0.0707787401179678,622.4050263523,260.330113320275,117.614166361886
255316.443917057,0.0247101070766784,1826.45114703701,165.054237408235,114.522300219118
987266.942259193,0.0380570419723841,2734.88991739048,432.019855459129,289.959435905698
541071.377536101,0.0225082860771998,2245.77301012745,272.189077359866,209.668505838531
592298.971401646,0.0476665268782677,2870.74608425168,282.295953918343,130.348671568304
685456.182061294,0.010209857779905,3469.01735412827,216.458566123614,178.728953619159
891327.958758331,0.00790121394335525,3285.71221751621,286.044957050001,256.502837614816
208742.891322816,0.0243840906634253,700.016879542602,358.176054920757,238.217824778861
738187.696300181,0.0589616030854013,3030.15176699964,345.406462212984,141.82173826168
185040.026300889,0.0622112425093927,1255.78235874381,197.693571025661,97.0072185060358
750727.012021028,0.0438101508141396,2942.18642226154,329.708392331192,180.610740637938
891056.272351632,0.0683157176009858,2193.60253433158,536.765292486374,275.6483133569
156247.774891192,0.0299716565841193,1350.91584164967,138.950917746476,92.3703386544999
316417.171055562,0.0527831384568269,980.924434921161,421.359142215114,223.781624577985
156018.876584837,0.0282654065093143,524.233661489303,418.476039592813,176.750433051469
490223.832170439,0.027105271221627,3366.77821817338,193.070041708151,98.1423877440077
632484.147961034,0.0610018023034367,1633.81527212068,501.044473981914,273.197459918082
147743.718484296,0.0281952964021958,1778.61621748541,109.308656321349,56.8246747838568
957335.299997958,0.0474991565979069,2869.81459596537,420.930752443293,246.244960819761
594617.236935712,0.0652553450149862,1883.50814691404,414.08904808191,217.304278153434
131324.630595221,0.000931000856334241,562.214791437276,235.374666416286,231.794225599152
369313.392041902,0.0648795205891338,1931.53149597026,266.881630901761,115.523101107424
625450.055826696,0.0506544033605734,2015.19794316251,387.143832187608,233.589290281897
294183.195095562,0.0286773102748542,2210.9322437131,167.144832176399,98.9720476439459
713339.268732063,0.0114429382273537,2745.84021795938,278.364980520814,241.213153754015
277460.97631941,0.0124959977333021,3277.42192495972,105.423953279234,63.8926514620483
1185096.37087684,0.0807953110683794,2188.85279725241,751.997020354074,330.850005598925
714726.184165132,0.0854133940177485,1631.13440882382,622.704719433419,253.650019083201
505222.33308313,0.0523862930677662,1433.05932769016,443.166848997019,261.929336933341
904684.382843063,0.0398159267946388,3152.84925303927,360.473425520007,213.410265221609
763667.543497216,0.0344192892068339,3035.06378348163,311.252686551167,191.97729342717
77542.6210919218,0.0346566972327172,713.688497168822,127.11356698985,90.1874583160948
862026.469939635,0.0347710760318985,2849.75692331441,363.568340184092,241.414114906888
539389.512452353,0.015166198226594,3084.81068796279,199.767496265175,149.939222890784
441973.012174116,0.0630786319351689,1065.0454020843,590.57936755137,239.38151732579
432673.303457695,0.0274868385717153,1052.67570084248,493.1629524396,328.88186746347
195645.75097576,0.00900115094743159,614.239121427637,353.90988578158,283.124598511876
739099.958349924,0.0486161269935066,1266.11297598977,833.667306147394,333.842975108733
1040746.22760212,0.0650862221304977,3204.49622909457,451.735002539338,197.818720228614
1290698.49993029,0.0843694234923601,2799.4992710377,647.098987685424,274.993411682741
1457276.45762571,0.0425212570113713,3276.62121669235,541.36644023407,348.13305406316
545531.43757678,0.0585333987936871,1338.18697190049,537.429935686181,277.899235845086
111360.477591984,0.0541152921106523,985.22189805309,147.018336803532,79.0433814998162
1161858.38075812,0.0534390526381759,2726.45355207671,536.874413491794,315.411061808636
686934.840502312,0.0507825467329382,1504.3499879255,583.740581471891,329.524079033868
354309.61266781,0.0610941772955401,1940.10956460617,253.023383765335,112.223630250323
230573.770198761,0.0241368288894183,621.395122799707,520.617332915857,221.499113572834
88775.1161306443,0.0811991649976745,788.778299158829,158.329837986892,66.7653914972759
504748.311174099,0.0561940837879946,1138.68522844758,611.784474449468,274.76133920308
811186.489655543,0.0520998618681959,3253.37980544282,344.741108848338,153.931986926369
742911.702155225,0.0174275138497868,3276.17204418454,258.082666963408,195.441563227099
224092.416018655,0.0296717869061693,636.763205416571,489.678210313213,214.170297616994
84151.5973213177,0.0440752792874855,751.909388851782,136.267597268797,87.566813017855
725908.46320174,0.0552787450696708,1332.65527875444,761.353979839833,328.062727953055
105313.685035658,0.0298790697201176,1271.33505483829,103.499865325727,62.1742968628607
429007.551954176,0.0290271191995046,1160.6832895627,432.202550451982,307.030202895932
1264985.03491396,0.0807269551371874,3001.33429356001,593.019354002085,249.929089047561
197115.455099185,0.0309233143865287,1900.43563053469,134.953471403282,72.4889191013902
392865.317721682,0.0278891025905826,1505.58124851803,295.633786297174,226.244814553345
303188.631041997,0.0693433014062714,973.186480488882,431.149620060532,191.934726301719
340943.726428878,0.000942113327660463,3007.76576093883,114.811476108625,111.897485644073
400190.793931547,0.0210889329978329,908.592365840478,535.677443931777,345.225387694719
169574.034808534,0.062165523686616,824.409102237842,268.328271079556,143.054947150881
1114196.99506844,0.0718384989929429,2307.9038607341,645.630676406149,319.918204571966
396334.608431872,0.0855190442769609,1306.15031886855,426.059111545786,180.815308199709
867880.343057352,0.00179388163325125,2559.93985869245,342.162244916757,335.885202260883
406593.254073515,0.033521908877799,1989.67796338985,244.955766459553,163.746809087693
449303.889099077,0.0264642379569903,993.623481999647,560.31330939332,344.061229330064
1266715.24416784,0.0244585360618786,3470.50122820443,417.092085171936,312.897712194144
445719.836866124,0.00411193089492001,2173.5637944893,210.342307409817,199.785831452426
137662.142908393,0.0145878808914205,1470.37097124027,105.227747473493,82.0204308447628
1726712.88043906,0.0843483920943703,3016.60083737472,798.109950439882,346.697051564253
671203.874858863,0.0518133166531335,2012.21906187917,416.423599172775,250.704436312626
680203.783160099,0.0340859578298353,2043.708375677,387.497299430637,278.159103660411
320168.619422493,0.0262438683729148,3145.40129060917,144.049693365764,59.5291761275374
778031.829478467,0.0445240841249625,2056.6952789236,457.951608876469,298.632837493884
782601.922796432,0.0600008699789239,1444.18074637216,751.76732723477,332.033193942873
883334.667150835,0.056427088684266,3414.9109445047,366.999929001277,150.339867851876
866925.852434215,0.0659248389555104,2287.97125342467,498.505348168377,259.306491588426
639883.026959668,0.0431909709213334,2414.83077145292,330.166877073023,199.794091226774
772920.617804126,0.0788036850755701,1717.43697976079,624.362693194561,275.723454841896
837729.665199509,0.0616286078468079,2655.90281560551,421.466275648076,209.377338265197
218562.764898036,0.0127442767976368,2799.12186958543,96.2097157014054,59.9555211701184
186160.680095217,0.0825015919303804,960.277687228702,268.52197473627,119.200623780966
852065.909849921,0.046315151782794,2695.69262489915,396.387928401263,235.780518386544
598015.353138083,0.0457968267937442,1185.87604207943,682.398600856256,326.164405593331
219346.443442764,0.0353960474743592,1804.82745042586,156.503016038027,86.5633706029885
964893.931849598,0.0303430599323669,3470.67526754546,337.610344029279,218.416283337673
365899.244849409,0.0234942247134962,1157.44702561495,354.988347001558,277.263906020575
44558.4027212974,0.0444893535824502,574.858375754261,95.1799082883165,59.8440231724826
365622.971801069,0.0370716381998387,2764.57860866225,186.104951160041,78.4004390324925
665558.136153626,0.0717220846581938,1969.40148669684,453.079918222007,222.81896846963
535435.268718374,0.0181482215106375,1395.49591868114,420.339810153745,347.03652044048
402336.267378326,0.0453018888979734,2263.1585022718,235.693235129661,119.859649897573
794625.680246861,0.0460925088132683,3277.93594901114,326.724273677993,158.108677671515
261212.520180953,0.0479016359130343,1736.50203003444,198.555334543116,102.293746728355
599008.262544069,0.0155974977416086,2953.85848599307,228.021940928161,177.554876908245
320195.117250558,0.0850360389823189,1445.24113227451,313.520889301768,129.581801453563
572058.762275257,0.0277907919331288,2632.92247660416,258.960146205594,175.582661156571
309566.092838392,0.0311199922928256,784.010330438976,523.942506350718,265.756508622881
86823.0539616223,0.0608709326313748,593.963251277317,189.599422269204,102.752179534137
363944.729779832,0.0478742452992308,2270.81988406858,220.43426702488,100.106109015654
455586.82418945,0.0652286124271799,1112.88060495665,576.857742733955,241.894641233049
282006.479550914,0.0537188169103005,1226.53243518843,288.172625949893,171.670866909044
832574.175708643,0.0573122274204164,3264.19913100385,360.940010142409,149.184612954712
218279.283377463,0.00845366649766865,2107.8355567765,112.897405692932,94.2148452373783
204106.142349792,0.00781070287277348,2063.32434714144,107.350672004468,90.4913615396658
270412.98280089,0.000447658421304523,2323.24512988526,116.940595064684,115.848428635321
216225.70128995,0.073261465776702,1197.28783414825,245.561937425306,115.630576392847
673731.947462351,0.06100994581032,1474.02582171004,609.986825939406,304.151769924194
453220.440153852,0.0210487539197128,2219.78618122067,231.571376337776,176.774656255889
1530222.62247964,0.0690813756585294,3085.83270562335,661.031811562989,330.741086359244
166895.702539035,0.00161160666869912,2755.39534790795,62.8124461905427,58.3285745822122
498507.931320673,0.0637726060724125,1390.86862914693,471.583562662531,245.246080157762
451223.039574061,0.0773568910429736,1536.0629192618,400.160010756048,187.345922647918
840890.122250912,0.0323368926953697,3190.99313217951,322.354817903018,204.684938949462
1353464.19498012,0.0759394535487999,2515.81813366075,729.819939845203,346.143522593712
384918.404527785,0.0401857993671384,876.483715812524,624.268963643197,254.055179939905
586742.233504397,0.0133995126119738,1987.10482884943,314.826817348508,275.723036877483
1885170.96350787,0.0781267008608741,3483.46296198436,746.795796234114,335.558736643697
226526.034061478,0.045519118249306,747.429408067266,403.2384337898,202.908532375844
452107.033425167,0.0162125685388574,2213.43894719029,225.312626749863,183.198332180418
691258.205899741,0.0348111591589127,3262.67452695426,273.673763743447,150.063388209026
305485.989448582,0.068398808157123,990.768331278358,423.017693363072,193.647130904015
663604.421261162,0.0428732977510509,2900.30945012884,299.0786698801,158.530721580996
127077.545523525,0.00502272214940053,1216.45316409874,107.976977887572,100.95428107738
874318.400891327,0.0045674646052536,3323.30423192469,271.636867088078,254.537289639647
86936.7932381595,0.0623677507958885,615.692055157283,183.310439020831,99.0930531468597
121584.130109788,0.0362240988299037,1507.868641579,109.632480120426,51.6337293584955
1215281.90816473,0.081156478551776,2961.60926608536,579.193467199773,241.496771773636
178505.614758354,0.0110281999483411,2003.10238398859,100.601373519057,77.6277736131159
146900.798489061,0.0113021580044901,2142.94187815886,80.9151808488386,56.186809630971
1585842.97122281,0.0776661493970236,3438.16855954945,645.421919003759,277.070939479377
237260.725335338,0.0498117127388499,1263.17872235653,234.022179993823,141.63444109415
538515.581627458,0.0276826000754523,3396.62995770923,207.739803601707,109.348362217007
258349.991940587,0.00668754955032154,3308.97799900296,89.2659605453824,66.8849670331212
164310.64642277,0.0322831884036878,563.785493257607,395.689670420977,187.193885072326
374337.338897425,0.0167517513380655,2629.34298869744,165.704571822971,119.033737714096
1126362.16873994,0.0783891108104491,2067.79383205505,755.101547592904,334.332177645092
1526109.02029201,0.0742837031030071,3303.33824400866,635.278500583005,288.701369210803
332965.180262511,0.0108238070666041,2239.77033787172,161.857759174994,135.463063975921
1093877.80771841,0.0610501087353718,2240.85089354317,629.389481831389,346.916269586812
391634.851472091,0.0266001414779938,1139.41376954163,394.82609446914,292.606095558965
244053.035382777,0.00803372221495877,1566.67179170082,163.341733627747,148.214313625554
160854.430179131,0.0357500082163013,677.326201543657,291.244130162962,183.724739526522
506370.13266046,0.042663768624687,1346.72512182771,460.060124966109,291.942083135924
411770.613865059,0.0489793277561771,2053.83351925552,260.781913814249,140.195682475365
98240.6333060291,0.0692349161617068,784.341959372679,167.125935151349,83.3786620643922
685993.607866992,0.0402566978755479,2196.28491555844,375.40915620989,249.276286928591
674349.185064882,0.0130657635350645,3418.24778450682,221.111383220797,173.447014869222
682446.786046715,0.00133379946189026,2888.3309354849,238.463921039663,234.090506614345
79223.8961835035,0.0697177432508279,735.937991527248,144.898422788821,70.402042999322
238731.149783218,0.0144614998473563,3194.94970789493,98.0993787142103,51.343442994875
986113.318140792,0.0272894876123765,3414.26844633866,342.233710639423,235.408811405534
724012.501887304,0.0275246626760736,1816.57052439958,451.186227489519,345.933941711294
471606.405597486,0.00348025803030082,3241.89921919907,151.340570202715,139.603949481644
301655.356325024,0.00961663250185396,3242.48523955147,108.886193457409,77.1780961470373
395484.226260842,0.0286352151148518,1346.39505965885,334.031196225227,253.440101182903
164660.578682796,0.0536270460187144,617.780204716282,378.094484824603,154.977236883985
387856.880732481,0.0243160370169179,863.431916827998,574.115815357932,324.291744458379
70038.3498578562,0.00965057629007807,598.519601006806,122.37448484357,111.664132237777
1074126.24946302,0.0648974614273518,2509.54150748657,560.242355590606,295.791502593164
590260.925772922,0.00159395324070168,2507.22736853044,237.78035995573,233.067185170496
95538.0387876961,0.054972177734823,692.412523887796,173.715744827653,102.241247548117
472840.84109567,0.0339713887222473,3377.74313008051,199.593540251803,80.380882246334
304841.936166861,0.0108161671903263,795.3297457522,427.14259660022,339.437398162958
301492.49486465,0.0377760164437421,2406.39059885515,173.437423475374,77.1390997275403
1054303.4629879,0.0510462874416405,3130.77088788299,435.939736567458,237.570718680713
465325.643922128,0.00577915030553214,1761.40235577852,271.70222453892,256.655924177715
74689.2704092421,0.0659500420482495,748.936025706121,133.632837048623,65.8215030969791
650003.849464834,0.0624014790919018,1665.83776519611,507.206453719276,273.186286852687
981259.827850994,0.0664036107217141,2866.80104850616,465.984727605567,218.58306154207
727207.96721753,0.0612869888395157,1886.05200647326,496.817744657979,274.325325333329
470622.894988704,0.0306650067922871,2924.71994331842,208.616561294418,113.207684520195
858865.793716722,0.060253500987449,2462.21126787984,454.386801365795,243.250972387286
779442.344579451,0.0633460337295798,1744.10609556778,586.806091451449,306.995434224328
262837.385109776,0.0588046561044406,1799.08009554952,206.505181692393,85.6856838060038
86659.8401485318,0.0732880731482289,781.350277649571,151.710292120954,70.1104267740818
831539.761807768,0.0728533410247489,2160.06900899002,517.338232469991,252.58139356693
167430.687171141,0.0187890070700217,597.526816781353,331.730408125734,228.681886248017
403643.487367984,0.00184887189884014,1407.98038661914,289.203202436171,284.162010892145
211265.646809383,0.0427400282649641,979.805846414503,259.678770484398,171.561046225183
288342.122894371,0.0671161819916949,1017.08812188925,380.739184690943,186.256175276047
101753.268060389,0.0136639236876917,1051.34467913161,105.206187171467,88.3616694603566
108898.919684354,0.0107016633409196,1631.14996806269,75.7858157554425,57.7382890988689
763362.982309896,0.0702784554027035,2225.69071198378,460.548318221558,225.407711697354
645408.019985602,0.029560063228135,2068.78375548912,357.327435636343,266.621798567701
130861.622924978,0.00275002201848455,2305.99527171926,59.9578504415105,53.5390196777524
291268.516059343,0.0642735236051628,1113.50490913931,342.340613490666,180.8156180961
253784.882956929,0.0217488193840788,1061.30686614128,264.252035804774,213.997735403518
300477.108028926,0.0423606961519785,2231.98279996619,185.622905590971,83.6238897100295
674789.103978705,0.0140478554303385,3235.82711890494,233.171921894837,183.901722142774
540234.570756416,0.0319603318256264,1499.13717698978,416.956498613134,303.770835814246
1114697.40149517,0.082922596808344,2747.37815451497,572.100390042727,239.362276400404
234824.069180073,0.042224205443881,1826.6017997497,171.160796645862,85.9549789022085
524986.760599774,0.0844673088648401,1408.86492936992,527.032889474952,218.229129126877
632346.083369298,0.0612601441351183,1310.21364584083,669.468076513764,295.788369069187
250099.479566956,0.0485264059819658,1922.78948050462,181.345290650191,78.7970516111365
203287.809673572,0.0772553002922594,1041.78910005241,265.826340708609,124.440383455322
1030610.91848189,0.0753455392242456,2098.74981310133,667.364404185459,314.754485877906
255115.002759313,0.00194510581926223,1522.88948715624,169.369853240151,165.670876781174
399643.843576754,0.0035930888976718,2895.53530890967,143.458917973642,132.582505073098
998793.029478339,0.00444700491556933,3182.89342638138,322.281043686687,305.319630090107
